0,-0.083112,-0.0725347,-0.0646307,-0.0587243,-0.0543106,-0.0510124,-0.0485477,-0.046706,-0.0453297,-0.0443012,-0.0435327,-0.0429584,-0.0425292,-0.0422085,-0.0419689,-0.0417898,-0.041656,-0.041556,-0.041456,-0.04134895,-0.04123434,-0.04111165,-0.0409803,-0.04083969,-0.04068916,-0.04052801,-0.0403555,-0.04017081,-0.03997309,-0.03976143,-0.03953484,-0.03929226,-0.03903257,-0.03875456,-0.03845694,-0.03813833,-0.03779723,-0.03743208,-0.03704117,-0.03662268,-0.03617467,-0.03569506,-0.03518161,-0.03463195,-0.03404351,-0.03341356,-0.03273917,-0.03201721,-0.03124431,-0.0304169,-0.02953112,-0.02858285,-0.02756769,-0.02648092,-0.02531749,-0.02407198,-0.02273861,-0.02131119,-0.01978307,-0.01814715,-0.01639583,-0.01452096,-0.01251384,-0.01036513,-0.00806485,-0.0056023,-0.00296603,-0.00014379,0.00287753,0.00611198,0.00957461,0.01328149,0.01724987,0.02149819,0.02604619,0.03091503,0.03612732,0.0417073,0.04768091,0.05407591,0.06092203,0.0682511,0.07609717,0.08449673,0.09348882,0.10311523,0.11342071,0.12445316,0.13626388,0.14890775,0.16244356,0.17693421,0.19244707,0.20905425,0.22683295,0.2458658,0.26624127,0.28805408,0.31140563
640,0.6387,0.4848,0.6428,0.476,0.2875,0.5899,0.6304,0.665,0.6683,0.6389,0.7875,3.0122,8.661,13.8327,16.739,18.2997,18.5344,19.3306,18.8002,19.4093,19.1,18.7463,18.4993,18.4065,18.3454,17.833,17.8751,17.8232,17.9213,17.4147,17.2516,16.7547,16.0974,16.0794,15.7987,15.2527,15.1609,15.0868,14.6061,14.3949,13.9259,13.405,13.5,12.5619,12.54,11.8088,11.5607,11.0629,10.6626,9.9509,9.7702,9.1625,8.8218,8.2012,7.5981,6.7349,6.7165,6.3445,5.6231,5.2726,4.8574,4.3206,3.8649,3.5669,3.2353,2.6369,2.6767,2.0517,2.0477,2.0287,1.4038,1.365,1.2288,1.7273,1.0615,1.1624,1.1455,1.0636,0.9816,0.3807,0.5584,0.832,0.8614,0.5316,0.979,0.6074,0.678,0.8735,0.6733,0.9417,0.3348,0.632,0.8675,0.6102,0.4922,1.1643,0.7327,0.488,0.3702
